"Eigen.1" "Eigen.2" "Eigen.3" "Eigen.4" "Eigen.5" "Eigen.6" "Eigen.7" "Eigen.8" "Eigen.9" "Eigen.10"
"Acrossocheilus_clivosius" 1.23041284068266 -0.468058659732887 0.478596739263917 -3.9853778726674 -12.3509581236563 1.08156338679273 2.82403038516277 -0.592511324865087 -0.0113115615403321 1.58881300448322
"Acrossocheilus_fasciatus" 1.23044245972183 -0.468081488218438 0.478644922718422 -3.9859004193293 -12.3535325057416 1.08180880285365 2.82476007650567 -0.59270041081578 -0.011315537026659 1.58942047790314
"Acrossocheilus_hemispinus" 1.23044245972183 -0.468081488218437 0.478644922718421 -3.9859004193293 -12.3535325057416 1.08180880285366 2.82476007650567 -0.59270041081578 -0.0113155370266585 1.58942047790314
"Acrossocheilus_iridescens" 1.23045573174147 -0.468091715473124 0.478666500328072 -3.98613437145416 -12.3546843991423 1.08191859709671 2.82508644557023 -0.592784943203327 -0.0113173138515347 1.5896919199036
"Acrossocheilus_kreyenbergii" 1.23045967674728 -0.46809475539604 0.478672913780226 -3.98620390698043 -12.3550267487054 1.08195122819884 2.82518344118706 -0.592810064890814 -0.0113178418844782 1.58977258480018
"Acrossocheilus_longipinnis" 1.23045967674728 -0.468094755396038 0.478672913780225 -3.98620390698043 -12.3550267487054 1.08195122819885 2.82518344118706 -0.592810064890814 -0.0113178418844773 1.58977258480018
"Acrossocheilus_monticola" 1.23086324001305 -0.468406385436298 0.479333287770055 -3.99338240770744 -12.390603917992 1.08534765023214 2.8353066041833 -0.595445689384213 -0.0113733947966283 1.5982817974871
"Acrossocheilus_paradoxus" 1.23086324001305 -0.468406385436297 0.479333287770054 -3.99338240770744 -12.390603917992 1.08534765023214 2.8353066041833 -0.595445689384213 -0.0113733947966284 1.5982817974871
"Acrossocheilus_parallens" 1.23094692007437 -0.468470898811434 0.479469535056125 -3.99486051830723 -12.3978925210433 1.08604262345601 2.83737371991235 -0.595981729130695 -0.0113846692482917 1.6000052260834
"Acrossocheilus_wenchowensis" 1.23094692007437 -0.468470898811437 0.479469535056124 -3.99486051830724 -12.3978925210433 1.08604262345601 2.83737371991235 -0.595981729130696 -0.0113846692482928 1.6000052260834
"Acrossocheilus_yunnanensis" 1.23095132761994 -0.46847429716683 0.479476713655288 -3.99493840677325 -12.3982767131577 1.08607925920996 2.83748270269733 -0.596009997329001 -0.0113852638881155 1.60009613504315
"Adontosternarchus_balaenops" 1.23096953969045 -0.46848833720869 0.479506362463547 -3.99526004177551 -12.3998624907759 1.08623045932412 2.83793240498499 -0.596126600811688 -0.0113877162559684 1.60047098738574
"Adontosternarchus_clarkae" 1.23096967373902 -0.468488440549261 0.479506580690692 -3.99526240913557 -12.3998741626874 1.08623157221223 2.83793571495423 -0.596127459052888 -0.0113877343062074 1.60047374641943
"Adontosternarchus_devenanzii" 1.23098442002667 -0.468499808739656 0.479530587212873 -3.99552283539212 -12.4011581548302 1.08635399770809 2.83829983474798 -0.596221871581854 -0.0113897199582467 1.60077725936044
"Adontosternarchus_sachsi" 1.23098442002667 -0.468499808739657 0.479530587212871 -3.99552283539211 -12.4011581548302 1.08635399770809 2.83829983474798 -0.596221871581854 -0.0113897199582468 1.60077725936044
"Aequidens_chimantanus" 1.23096953267035 -0.468488588025958 0.479508033707143 -3.99528546589325 -12.4000797110415 1.08625327414072 2.83801094958976 -0.596152340518508 -0.0113883180553146 1.60057183353251
"Aequidens_diadema" 1.23096953267035 -0.468488588025959 0.479508033707142 -3.99528546589324 -12.4000797110415 1.08625327414072 2.83801094958977 -0.596152340518507 -0.0113883180553159 1.60057183353251
"Aequidens_epae" 1.23119934083862 -0.468665794153643 0.479882434915871 -3.99934823917058 -12.4201258843232 1.08816497731905 2.84369854373448 -0.597627968455696 -0.0114193629995589 1.60531861867886
"Aequidens_gerciliae" 1.23119934083862 -0.468665794153642 0.479882434915872 -3.99934823917058 -12.4201258843232 1.08816497731905 2.84369854373448 -0.597627968455696 -0.0114193629995591 1.60531861867885
"Aequidens_mauesanus" 1.23119377404907 -0.46866150186086 0.479873367417491 -3.99924985222966 -12.4196405326069 1.08811869404024 2.84356085584459 -0.597592251567397 -0.01141861163589 1.60520374431478
"Aequidens_metae" 1.23116366178728 -0.468638284483481 0.479824324047073 -3.99871772915074 -12.4170158003493 1.08786840518199 2.84281630505187 -0.597399127725288 -0.0114145491380844 1.60458266423743
"Aequidens_michaeli" 1.23124752805318 -0.468702954249738 0.479960958836909 -4.00020040944926 -12.4243315468352 1.08856607215656 2.84489196982943 -0.597937654442365 -0.0114258789372714 1.60631499894062
"Aequidens_pallidus" 1.23125108277675 -0.468705695258211 0.479966749796744 -4.00026324785497 -12.4246415790383 1.08859563793289 2.84497993005846 -0.597960474318461 -0.0114263590198588 1.60638840194081
"Aequidens_paloemeuensis" 1.2312566448 -0.468709984067131 0.479975810784084 -4.00036156954565 -12.425126676474 1.08864189850298 2.84511755819477 -0.59799617961024 -0.0114271101832627 1.60650325206791
"Aequidens_patricki" 1.2312566448 -0.468709984067133 0.479975810784084 -4.00036156954565 -12.425126676474 1.08864189850298 2.84511755819477 -0.597996179610239 -0.0114271101832635 1.60650325206791
"Aequidens_plagiozonatus" 1.23107054713784 -0.468566543258486 0.479673015958289 -3.99707752994773 -12.4089443255791 1.08709915971065 2.84053018094543 -0.596807252951084 -0.0114021110842684 1.60268294346909
"Aequidens_potaroensis" 1.23127376492169 -0.468723254372666 0.48000415518074 -4.00067110538575 -12.4266786342908 1.08879046538897 2.84556243379153 -0.598113042346114 -0.0114295849966722 1.6068840255359
"Aequidens_rondoni" 1.23129451341348 -0.468739253865395 0.480037959981891 -4.00103794132298 -12.4284887314618 1.08896308733594 2.84607601956654 -0.598246295841293 -0.0114323885060886 1.60731269227876
"Aequidens_tetramerus" 1.23129451341348 -0.468739253865397 0.480037959981891 -4.00103794132298 -12.4284887314618 1.08896308733594 2.84607601956654 -0.598246295841292 -0.011432388506089 1.60731269227876
"Aequidens_tubicen" 1.23129294139509 -0.468738041659826 0.480035398765402 -4.00101014812562 -12.4283515910922 1.08895000881385 2.84603710839193 -0.598236200117786 -0.0114321761036423 1.60728021527061
"Aequidens_viridis" 1.23129294139509 -0.468738041659827 0.480035398765403 -4.00101014812562 -12.4283515910922 1.08895000881385 2.84603710839193 -0.598236200117787 -0.0114321761036423 1.60728021527061
"Afronandus_sheljuzhkoi" 1.23140165409713 -0.468821933232817 0.480212923635886 -4.00293831520082 -12.4378876667302 1.08985992500872 2.84874682018274 -0.598940518895401 -0.0114470083821303 1.60955019638112
"Afronemacheilus_abyssinicus" 1.23151634614955 -0.468910392704554 0.480399909379774 -4.00496793461521 -12.4479091223559 1.09081578289051 2.85159145729047 -0.599678962784456 -0.0114625487288612 1.61192699821236
"Afurcagobius_suppositus" 1.23152103842004 -0.468914011659541 0.480407558729222 -4.00505096121119 -12.4483190427027 1.09085488083158 2.85170780923012 -0.599709164919204 -0.0114631843036945 1.61202420250461
"Afurcagobius_tamarensis" 1.23152103842004 -0.46891401165954 0.480407558729222 -4.00505096121119 -12.4483190427027 1.09085488083158 2.85170780923012 -0.599709164919204 -0.0114631843036931 1.61202420250461
"Agamyxis_albomaculatus" 1.23150020939459 -0.468897946863278 0.480373601721634 -4.00468238297805 -12.4464992116842 1.09068130468477 2.85119125304846 -0.599575074862184 -0.0114603624557909 1.61159262383717
"Agamyxis_pectinifrons" 1.23151574789984 -0.468909931111447 0.480398932881659 -4.00495733033293 -12.4478567002942 1.09081078139553 2.85157656562823 -0.599675093434762 -0.0114624672591944 1.61191453203733
"Ageneiosus_inermis" 1.23151574789984 -0.468909931111447 0.480398932881658 -4.00495733033294 -12.4478567002942 1.09081078139553 2.85157656562823 -0.599675093434762 -0.0114624672591938 1.61191453203733
"Ageneiosus_magoi" 1.231533382359 -0.46892353288222 0.480427687420877 -4.0052694635251 -12.4493981372159 1.09095781103416 2.85201415496859 -0.599788702221786 -0.0114648582843145 1.61228024816778
"Ageneiosus_marmoratus" 1.23153653148062 -0.468925961716401 0.480432821429508 -4.00532518973742 -12.4496732860382 1.09098405492674 2.85209225631465 -0.599808976380004 -0.0114652849450471 1.61234550285902
"Ageneiosus_militaris" 1.23154294847074 -0.468930910964574 0.480443282997045 -4.00543874283743 -12.4502339534969 1.09103753173995 2.85225140207148 -0.59985028854765 -0.011466154339945 1.61247847034032
"Ageneiosus_pardalis" 1.23154294847074 -0.468930910964575 0.480443282997049 -4.00543874283743 -12.4502339534969 1.09103753173995 2.85225140207147 -0.599850288547649 -0.0114661543399458 1.61247847034032
"Ageneiosus_polystictus" 1.23143295673799 -0.468846323953488 0.480265584457642 -4.00351696722468 -12.44083364497 1.09014294807677 2.84959942587926 -0.599167041689998 -0.0114518338909797 1.61029678664823
"Ageneiosus_ucayalensis" 1.23184480869698 -0.469164209646435 0.480938571114752 -4.01082847786811 -12.4770186272781 1.09359622660837 2.85988612163254 -0.6018422710555 -0.0115081883281846 1.61892391227538
"Ageneiosus_uranophthalmus" 1.23184480869698 -0.469164209646434 0.480938571114751 -4.01082847786811 -12.4770186272781 1.09359622660837 2.85988612163254 -0.6018422710555 -0.0115081883281839 1.61892391227538
"Ageneiosus_vittatus" 1.23215309746692 -0.469402176233372 0.481442432580674 -4.0163030071615 -12.5041178458706 1.09618254024775 2.86759092472154 -0.603846356330449 -0.0115504085252293 1.62538779634913
"Agoniates_anchovia" 1.23215309746692 -0.469402176233372 0.481442432580674 -4.0163030071615 -12.5041178458706 1.09618254024775 2.86759092472154 -0.603846356330449 -0.0115504085252302 1.62538779634913
"Agoniates_halecinus" 1.2323495036109 -0.469553776210249 0.481763402547552 -4.01979025227496 -12.5213781231494 1.09782979775457 2.87249801004414 -0.605122627653319 -0.0115772946542305 1.62950387443206
"Agonostomus_telfairii" 1.2323495036109 -0.469553776210248 0.481763402547551 -4.01979025227496 -12.5213781231493 1.09782979775457 2.87249801004414 -0.605122627653319 -0.0115772946542321 1.62950387443205
"Agosia_chrysogaster" 1.23235812358807 -0.469560429985484 0.481777491252227 -4.01994332972435 -12.5221358846106 1.09790211795249 2.87271345904337 -0.60517866889584 -0.0115784752911219 1.62968463094196
"Aguarunichthys_inpai" 1.23235812358807 -0.469560429985484 0.481777491252228 -4.01994332972436 -12.5221358846106 1.09790211795249 2.87271345904337 -0.60517866889584 -0.0115784752911212 1.62968463094197
"Aguarunichthys_tocantinsensis" 1.23237230640194 -0.469571377014871 0.481800667341591 -4.02019512391032 -12.5233820600163 1.09802104627892 2.87306772913022 -0.605270804807784 -0.0115804161811936 1.62998175895139
"Aguarunichthys_torosus" 1.23238788869703 -0.469583403873146 0.481826127935603 -4.02047172757963 -12.524750893018 1.09815167745121 2.87345684536573 -0.605371995765745 -0.0115825477366595 1.63030806339631
"Ailia_coila" 1.23238788869703 -0.469583403873146 0.481826127935603 -4.02047172757963 -12.524750893018 1.09815167745121 2.87345684536573 -0.605371995765745 -0.0115825477366586 1.63030806339631
"Ailiichthys_punctata" 1.23242102088915 -0.46960897720441 0.48188027039851 -4.02105995809662 -12.5276622213594 1.09842952063371 2.87428450743333 -0.605587251867164 -0.0115870822606596 1.63100225347891
"Akysis_brachybarbatus" 1.23242102088915 -0.469608977204409 0.48188027039851 -4.02105995809662 -12.5276622213594 1.09842952063371 2.87428450743333 -0.605587251867164 -0.0115870822606592 1.63100225347891
"Akysis_ephippifer" 1.23242053751398 -0.469608604127607 0.481879480629281 -4.02105137821706 -12.5276197640625 1.09842546887482 2.87427243854057 -0.60558411343298 -0.0115870161518943 1.63099213356339
"Akysis_hendricksoni" 1.23243118194126 -0.469616819995674 0.48189687431473 -4.02124034862605 -12.5285549948189 1.09851472188736 2.87453830809313 -0.605653257735286 -0.0115884727000794 1.63121511264882
"Akysis_maculipinnis" 1.23243118194126 -0.469616819995674 0.48189687431473 -4.02124034862605 -12.5285549948189 1.09851472188736 2.87453830809314 -0.605653257735285 -0.0115884727000808 1.63121511264882
"Akysis_microps" 1.23240115831124 -0.469593646137921 0.481847812359862 -4.02070731827781 -12.5259169064436 1.09826295627625 2.87378833241052 -0.60545820829182 -0.011584363868384 1.63058609537584
"Akysis_recavus" 1.23240115831124 -0.46959364613792 0.481847812359863 -4.02070731827781 -12.5259169064436 1.09826295627625 2.87378833241052 -0.605458208291818 -0.0115843638683827 1.63058609537584
"Akysis_varius" 1.23220161653519 -0.469439633356697 0.4815217673579 -4.01716514748443 -12.5083874564528 1.09659007122868 2.86880521564587 -0.604162318752722 -0.0115570662178507 1.6264072738295
"Albulichthys_albuloides" 1.23220614039615 -0.469443124515072 0.481529155902271 -4.01724540280707 -12.5087844444638 1.0966279528556 2.86891803517371 -0.604191647828678 -0.0115576839133663 1.62650181597918
"Alburnoides_bipunctatus" 1.23222390430178 -0.469456833267778 0.481558168429503 -4.01756053989228 -12.5103432807519 1.09677670085352 2.86936103723435 -0.60430681212227 -0.0115601093663116 1.62687304580418
"Alburnoides_eichwaldii" 1.23222390430178 -0.46945683326778 0.481558168429503 -4.01756053989228 -12.5103432807519 1.09677670085352 2.86936103723435 -0.604306812122269 -0.0115601093663119 1.62687304580418
"Alburnoides_taeniatus" 1.23238927281268 -0.469584503455267 0.481828595024317 -4.02049941845994 -12.5248991110302 1.09816607757542 2.87350103631227 -0.605384139241744 -0.0115828108476809 1.63034941173277
"Alburnus_albidus" 1.23239870911823 -0.469591786650653 0.481844013332061 -4.02066692248373 -12.5257280370337 1.0982451839868 2.87373667332249 -0.605445417248636 -0.0115841016477506 1.63054701077078
"Alburnus_alburnus" 1.23239870911823 -0.469591786650654 0.481844013332062 -4.02066692248373 -12.5257280370337 1.0982451839868 2.87373667332249 -0.605445417248637 -0.0115841016477501 1.63054701077078
"Alburnus_arborella" 1.23237925191022 -0.469576771151517 0.481812235308183 -4.02032174652886 -12.5240206156197 1.09808225770465 2.8732514458063 -0.60531927608329 -0.011581445015322 1.63014039790883
"Alburnus_atropatenae" 1.23237925191022 -0.469576771151518 0.481812235308182 -4.02032174652886 -12.5240206156197 1.09808225770464 2.8732514458063 -0.605319276083291 -0.011581445015322 1.63014039790883
"Alburnus_baliki" 1.23240298144772 -0.469595091430647 0.481851041841917 -4.02074348636393 -12.5261095223189 1.09828164919785 2.87384559374182 -0.605473892941754 -0.0115847031675047 1.63063934007186
"Alburnus_belvica" 1.2325140974567 -0.469680869344616 0.482032700428687 -4.0227174611871 -12.5358836673012 1.09921454599227 2.87662508795627 -0.606197029753746 -0.0115999394073843 1.63297227179311
"Alburnus_chalcoides" 1.23251978444029 -0.469685259205192 0.482041995826296 -4.02281846007729 -12.536383655472 1.09926226507646 2.87676725077502 -0.606234009758533 -0.0116007184927801 1.63309155294259
"Alburnus_filippii" 1.23252422209693 -0.469688684685066 0.482049249140758 -4.02289727053906 -12.5367737984473 1.09929950042271 2.87687818052082 -0.606262865114769 -0.0116013264082603 1.63318462700683
"Alburnus_hohenackeri" 1.23252422209693 -0.469688684685066 0.482049249140759 -4.02289727053906 -12.5367737984473 1.0992995004227 2.87687818052081 -0.606262865114769 -0.011601326408259 1.63318462700683
"Alburnus_mossulensis" 1.23253754391069 -0.469698969782942 0.482071035564223 -4.02313404153167 -12.5379465607046 1.09941144401824 2.87721175290958 -0.606349672744262 -0.0116031556679753 1.63346475533662
"Aldrichetta_forsteri" 1.2325375439107 -0.469698969782941 0.482071035564226 -4.02313404153167 -12.5379465607046 1.09941144401823 2.87721175290958 -0.606349672744262 -0.0116031556679764 1.63346475533662
"Alestes_baremoze" 1.23263168546719 -0.46977164631463 0.482224958730051 -4.02480669841367 -12.5462295608966 1.10020203692566 2.87956735989332 -0.606962575741373 -0.0116160698609842 1.63544222066853
"Alestes_dentex" 1.23263168546719 -0.46977164631463 0.482224958730051 -4.02480669841367 -12.5462295608966 1.10020203692566 2.87956735989332 -0.606962575741374 -0.0116160698609846 1.63544222066853
"Alestes_liebrechtsii" 1.23262858699414 -0.469769254375104 0.482219893044083 -4.02475165207892 -12.5459569916148 1.10017602129006 2.87948984748587 -0.606942409042413 -0.0116156449510563 1.63537715893596
"Alestes_macrophthalmus" 1.23263077555377 -0.469770943977529 0.482223471719308 -4.02479054240192 -12.5461495950124 1.10019440525199 2.87954462545615 -0.606956662736607 -0.0116159452959776 1.63542315052839
"Alestes_stuhlmannii" 1.23263077555377 -0.46977094397753 0.482223471719308 -4.02479054240191 -12.5461495950124 1.10019440525199 2.87954462545615 -0.606956662736607 -0.0116159452959772 1.63542315052839
"Alestopetersius_bifasciatus" 1.23264960116794 -0.469785477145826 0.482254251575792 -4.02512502028875 -12.5478059102892 1.1003524962007 2.88001566222128 -0.607079220162838 -0.011618527633389 1.63581856496194
"Alestopetersius_brichardi" 1.23264960116794 -0.469785477145826 0.482254251575792 -4.02512502028875 -12.5478059102892 1.1003524962007 2.88001566222128 -0.607079220162838 -0.0116185276333892 1.63581856496194
